COD,HA
1,201.42
2,17.7
3,4.35
4,4.75
5,27.52
6,2.59
7,67.68
8,258.22
9,784.04
10,148.76
11,29.47
12,2090.73
13,8.29
14,5.05
15,104.63
16,1.38
17,1.42
18,62.41
19,1.62
20,112.87
21,3.89
22,42.51
23,20.17
24,18.59
25,13.77
26,15.23
27,108.11
28,17.73
29,36.16
30,20.58
31,6.34
32,15.62
33,7.21
34,18.61
35,25.17
36,111.99
37,101333.08
